text,gender
#MobilityPackage De nouvelles garanties pour les routiers mais le dumping social toujours à l’œuvre!!! Ma réaction ,femme
" Ce soir, j’accompagnerai @IanBrossat sur le plateau @France2tv ! \n Participez aux écoutes collectives organisées partout en France par les camarades \n Interagissez avec les #EuropeDesGens et #LEmissionpolitique \nJe sais pouvoir compter sur vous !",femme
"Ce soir, grâce à @CultureArtois , et le talent du collectif T.S.O , c’est #popupjeudepisteartistique à Lens. Je m’émeus et je ris déjà...\n#espacepublic",femme
"Marie-Sybille de VIENNE, chercheuse, a mis TOUT LE MONDE AU PAS. #CNews\n#Brunei charria une polémique politique ? SÛREMENT !\nA quand la fin de cette obsession islamique ?!\n#ZinebElRhazoui c'est du -zéro à côté, le néant ! et même @PascalPraud l'a reconnuenfin presque ! ",femme
 youpiiiiiii !!!!    ça c'est une bonne nouvelle!!!!\nEnfin notre chouchou #EnginAkyürek de retour pour notre plus grand bonheur ,femme
"Bonne nouvelle!! #DiamantNoir en France et tous les pays Francophone. Preparez vous, ça va exploser..#EnginAkyürek de retour avec son personnage #OmerDemir  dès le 16 mai. Un grand merci à  …",femme
Mais maddy  comment elle a niqué vincent sur snap ptdrrrrrrrrrrr femme a Marié a chérire ça  manon marpute carla morue melanie da cocue et laura lempikhra prenez en d'la graine bande de paillasson ambulant,femme
"mais qu'avec lui, c'est différent, s'il joue avec moi, qu'il m'le dise maintenant @jok_daddy",femme
"32 élèves dans la classe de ma fille en maternelle en zone rurale, et pas d'ouverture ni de construction de classe prévues ! Quel mépris pour les familles, les enfants, les enseignant.e.s !... #AlerteEffectifs",femme
Félicitations au BDPRH pour avoir franchi le cap des 10 ans! Cet anniversaire marque également une décennie de communication sur votre pension et vos avantages sociaux de la fonction publique. À 10 années de plus!,femme
@bioethanol_fr un certain enthousiasme pour les 30 ans du SNPAA... : l’éthanol intéresse (enfin) les consommateurs ... le prix n’y est pas pour rien et à partir de là ... son atout écologique ne laisse pas indifférent...,femme
#PléniereCTM La plénière a débuté avec des dossiers à caractère culturel présentés par la Conseillère Exécutive Marie-Hélène Léotin pic.twitter.com/YZkbTu5QPZ,femme
Intervention de Marie Darees du @CHU_Lille à propos des fixations du bassin en urgences\n#JLARMU #TReHaut,femme
"Vers toi je lève les yeux, Sainte Mère de Dieu.\nTu as accueilli le message de l’ange comme un message venant de Dieu,\net tu as reçu, en raison de ta foi, l’incomparable grâce d’accueillir en toi Dieu lui-même.",femme
https://www.facebook.com/Séries-Scientifiques-1090928144412553/ …\n\nMERCREDI ET JEUDI\n\nLA LEÇON DE PHYSIQUE\n\nAujourd'hui parlons du poids : Calcul du Poids suivant la loi de Gravitation Universelle & Variations du Poids. Une explication concise et simple.\n\n#Séries_Scientifiques,femme
On retombe sur des trésors ici (jcrois ils sont tous HS Mais pas sur et c'est ptdrrr réparable),femme
" Mon exemplaire dédicacé de ""Vindicta"" @MetropolisPolar de Cédric Sire (@SireCedric) est arrivé avec le courrier du jour ! Collection de nouveau complète ! #Happy !!!",femme
"Il y a un an, Hatem Ben Arfa fêtait 1 an de placard au PSG ! ",femme
Floflo mais tu sais très bien que 99% des réponses vont être en lien avec Marie alllloooons ! Fais pas l innocent comme ça ! \n#florianallister #enjoyphoenix,femme
"...et, en Allemagne, les symboles * de Mr de Rugy font aussi un gros flop malgré le vent (rafales à 40 km/h) : 6 % de l'électricité disponible le 4 avril à 14h46. Alors, charbon (35%) et gaz (11 %) plein pot ... Aïe aïe aïe !",femme
12 millions d'€ pour une campagne déguisée en stand-up.\n12 millions qui auraient pu être utilisés pour les #ServicesPublics et bien d'autres urgences.\n12 millions d'€ d'indécence #EnMarche.\n12 millions d'€ de trop. \n\nAustérité à géométrie variable.,femme
"La #TransitionBibliographique n'est pas une question de technologie, c'est une question de flux de données : ça va être long, dur et pas rigolo tous les jours. Il est nécessaire de coopérer pour sortir victorieux de cette bataille.",femme
La #TransitionBibliographique a un intérêt stratégique pour le projet de service. Il ne s'agit pas d'un simple question technique même si les différents aspects qu'elle recouvre peuvent être répartis. pic.twitter.com/OadhiMIeln,femme
Merci à Marie Ringot pour l’envoie de cette magnifique boîte que de chemin parcourru #Depakine #valproate #tératogène,femme
Ça c'est mon matos de combat\nBalance la photo de ton équipement en commentaire  pour recevoir la validation du Roi des Naines pic.twitter.com/7CR5LKYdbJ,femme
Les élèves du lycée jean Baptiste  Dumas et lycée hôtelier Marie Curie  rencontrent  Maïa #Paulin,femme
Réunion de travail avec Marie jo #zimmermann. La dynamique est en marche #Europeennes2019 @DLF_Officiel,femme
"Dernier épisode de notre série consacrée aux jeux. Cette fois-ci, #entendezvousleco s'interroge sur la surprenante présence du jeu dans le monde travail avec l'anthropologue Emmanuelle Savignac et la sociologue du travail Marie-Anne Dujarier.\nRdv à 14h sur @franceculture",femme
"Les symboles * de Mr de Rugy  produisent 4 % de l'électricité disponible le 04-04-19 à 13 h 32, utilisant 21 % de la capacité installée.",femme
"Ce qui unit deux personnes, en plus de l'amour, ce sont les rires ...\n\nBonne journée",femme
#MobilityPackage Les routiers obtiennent d'être respectés sur le temps de travail et le cabotage. Pas sur #détachement où le texte subit trop d'exceptions au 1j pour être un antidote au dumping social. Il a manqué 15 voix pour lui objecter  une alternative.  Le combat continue,femme
"Un article bien documenté sur la dépression post-partum, avec beaucoup de témoignages de femmes.\n\nOn sort enfin du tabou sur cette période si sensible pou les jeunes mères.",femme
Jean-Marie Le Pen acclamé à la 3e Fête du Pays Réel – Reportage en photos https://www.medias-presse.info/jean-marie-le-pen-acclame-a-la-3e-fete-du-pays-reel-reportage-en-photos/106949/ …,femme
"L’audace, c’est un juriste qui se marie sous le régime de la communauté universelle ",femme
La #TransitionBibliographique concerne tous les acteurs. La mobilisation doit être générale. (F. Joannic-Seta de la BNF),femme
"J'informe Twitter qu'il est possible de faire des pâtes turquoises en les trempant dans du jus de chou rouge cuit mélangé à une demi cuillère de bicarbonate de soude. Voilà, bon appétit. ",femme
"Enfin il faut se pencher sur l'integration dans linked Open Data. Pour ce faire le groupe s'attache à associer, anticiper et outiller les acteurs qu'ils soient administrateurs ou éditeurs de SIGB.  #transitionbibliographique #MTFBWY",femme
bref hoseok meilleur danceur de  otre generation qu’est ce que vous voulez,femme
Parce que je ne pouvais pas passer à côté de la réédition de ce livre qui m'a fait connaître @HugoNewRomance et qui m'a fait aimé la new romance ! J'ai hâte de relire cette histoire ,femme
" Aujourd'hui, on vous fait monter les marches de l'escalier d'honneur du château de #Commarin ! \n\nLieu de passage pour les visiteurs, il présente de très beaux décors et de petits trésors, comme la malle de Marie-Judith de Vienne, Marquise d'Antigny (XVIIIe siècle).  ",femme
Le nouveau trio de la présidence de @Eglisecatho rencontre la presse à Lourdes.,femme
"« Je ne suis pas facho , je suis marié à une sénégalaise ».La phrase la plus conne de la journée . C’est dans @le_Parisien et elle est de Vincent Crase l’acolyte de #Benallla avec qui il formait le duo de barbouze de la Macronie.",femme
"#1J1Ancetre Le 04/04/1973 décès à Jarzé (49) de mon AGMP Marie Louise BREVET, veuve de VALLIER Pierre, 76 ans, sosa 27 de mes enfants #genealogie",femme
"Madame Marie-Odile Attanasso et M. Jean-Paul de Gaudemar ont procédé à la remise officielle de recompense au @lawaniismail , lauréat du 2e prix du jury et du prix du public de l’édition 2018 du concours ""Mon innovation en 120 secondes"".\n@GBPartners_bj \n@AfGoesDigital \n@adnbenin",femme
L'opposition voudrait faire croire que si marie ne prend pas l'appartement à #rueil c'est en partie à cause du loyer C'est faux #puteaux pic.twitter.com/9729Azhh91,femme
Elle est où la douleur? Ile-de-France : ces trains flambant neufs interdits de rouler à cause d'une réglementation de l'UE https://francais.rt.com/france/60680-ile-france-trains-flambant-neufs-interdits-rouler-cause-reglementation-union-europeenne#.XKWUvzMgaK8.twitter …,femme
Han ?! Un camembert pasteurisé ici ?! J’imagine dans la tête de cette normande #Europe1 @nikosaliagas,femme
"Mme Pécresse ""il fallait de la douleur pour le Royaume Unis suite à sa sortie de l'UE"". L'arroseur arrosé. Les Anglais n'aurons plus ce problème de normes UE, alors qu'en Fr. nos entreprise qui n'exportent pas dépensent un fric de dingue pour les normes UE. La douleur c'est où?",femme
Quand on vous dit que les décisions de l’UE impactent  le quotidien des français... Maintenant vous savez! Frexit vite!                           Ile-de-France : 100 trains neufs interdits de circuler ? http://www.leparisien.fr/info-paris-ile…,femme
80% de libre sur mon lit\nMon chat : *se couche sur les 20% restants à savoir mon manteau et mes affaires*,femme
"Moi je veux bien bien que l’hiver arrive, uniquement s’il vient avec lui  #Europe1 pic.twitter.com/XxX3aAzFnp",femme
"Bonjour. J4 arrêt du tabac. Au bureau, y a rien de trop. #mood #iciaussi",femme
Dis le type qui ne fait que taper sur les «siens » . ,femme
Le #BPG2 ça commence aussi pour tous les #jeunes du #Gers avec 100.000€ dédiés à leurs projets ! Merci aux élèves du @Lyceelegarros pour leur engagement ,femme
Des élèves du #CVL ont participé à un  de présentation du #BudgetParticipatif de @LeGers32 \n\nPour sensibiliser les jeunes à cette démarche…,femme
"#1J1Ancetre A Traînel (10) le 4 avril 1751 est né Jean Burtel, sosa 232, de Jacques et Anne Poulet. il se marie à Pointe-à-Pitre en 1791 avec Marie Cressonier et a eu au moins 2 enfants. https://bit.ly/2CXVXhZ ",femme
"Bonjour bonjour les chouchous !!!\nJe vous souhaite une très très bonne journée à toutes et à tous, des gros bisous dans le cou ",femme
VACATION ALLOWANCE\nVACATION ALLOWANCE \nVACATION ALLOWANCE \nVACATION ALLOWANCE\nVACATION ALLOWANCE\nVACATION ALLOWANCE \nVACATION ALLOWANCE \nVACATION ALLOWANCE\nVACATION ALLOWANCE\nVACATION ALLOWANCE \nVACATION ALLOWANCE \nVACATION ALLOWANCE\nVACATION ALLOWANCE\nPLEASEEEEEEEEEEEEEE,femme
Ça fait 3 ans que je me suis abonné à Twitter ...mais ça fait seulement 3 mois que j' y vais régulièrement et que j' ai commencé à vous adopter et vous mettez des rires dans mes journées .. des pleures quand vos témoignage sont touchant !   Merci !  #MyTwitterAnniversary,femme
J’ai vraiment aimé ton show Marie mai je vais revenir te voir xxxx ,femme
"En généralisant l'offre de #maternelles 4 ans, le gouvernement Legault s'est retrouvé à donner le choix aux parents entre celle-ci et CPE-Garderies* \nLaissez-moi faire l'opposition. \nJ'aurais bien aimé avoir ce choix il y a 5 ans qd les CPE n'avaient même pas de place pr mon fils",femme
"Nouvelles dédicaces samedi 6 avril, à la librairie Papyrus, Grand-Bourg (Marie-Galante), de 10 à 12 heures. Samedi 13 avril, salon Madame (stand Fnac), de 11 à 12h30, CWTC Jarry Baie-Mahault. @andrejeanvidal @jcbarny @lbroulhet @Mainajournalist @Krys_StepOut",femme
"Ce #4avril se déroulera une #journée de #prière, #adoration & #Chapelet pour :\n1) #Paix dans le #monde, le #Pape & la fin de l’#avortement.\n2) Réparation aux #cœurs de #Jésus & #Marie.\n3) #Âmes du #purgatoire.\n4) Que le #communisme ne se propage pas.\n5) #Conversion des #pécheurs.",femme
L'homme se marie quant il peut. \nLa femme se marie quant elle veut.,femme
Notre étude 30x30 : feuille de route pour la protection des océans est maintenant disponible! #océan #changementclimatique \nhttps://www.greenpeace.org/canada/fr/communique-de-presse/8262/30x30-une-etude- ……et-indispensable/ pic.twitter.com/9st10yyga7,femme
#Affairage\nKhalima Gadji L’actrice de la série « Maîtresse d’un homme marié » est maroco-algérienne sénégalaise.\nBeau métissage !!!\n#CélébritésAfricaines #people #africa\nhttp://www.celebrites.africa ,femme
"Oups!!\nMon cher monsieur Dupont, les résultats du laboratoire confirment que la rougeur autour de votre pénis n'était pas cancéreuse ; c'était du rouge à lèvres.........\nNous nous excusons pour l'amputation. pic.twitter.com/uKzbQiyl4Z",femme
"70% des acheteurs de la vente @Sothebys d’art contemporain d’#Afrique, mardi 2 avril, à #Londres, étaient africains ! Une évolution très intéressante à suivre...",femme
Je viens de regarder l'épisode S02E08 de Red Band Club ! %SHOW_HASHTAG  #tvtime https://tvtime.com/r/ZOpg ,femme
"Comme Julia, de nombreuses personnes trans ont été victimes d'agressions ou d'injures transphobes. Mais très peu ont vu leurs agresseurs condamnés.",femme
"Washington - Aux Etats-Unis aujourd'hui, au moins chez les démocrates, être homosexuel n'est plus un obstacle en politique: une femme gay a pour la première fois été élue à la tête de Chicago mardi.",femme
Il est temps que le bruit des pensées laisse place à la douce mélodie des rêves ,femme
"Self-Portrait with Two Pupils, Marie Gabrielle Capet (1761–1818) and Marie Marguerite Carreaux de Rosemond (died 1788) by Adélaïde Labille-Guiard #themet #adladelabilleguiard",femme
"L’amitié est très solide depuis 30 ans avec jean Marie le Guén , ministre, député et conseiller de Paris. pic.twitter.com/3AO2rqqws8",femme
La labellisation ?@LaFrenchTech? pour @VilledeStBrieuc? et son territoire ?@StBrieucAgglo? témoigne de la vitalité de nos entreprises ! Une juste reconnaissance qui renforce la dynamique enclenchée !,femme
Marié à ne asiatique mais ne veut surtout pas qu'une femme algérienne soit émancipée ,femme
« Tu glow down. »T’es petite » « T’as le corps d’une enfant » « t’es aussi plate qu’un bébé » « t’était plus jolie avant »,femme
"J'aime trop Ma famille chez nous on se marie seulement entre nous mon père s'est marié avec ma mère, mon grand-père et ma grand-mère, mon oncle et ma tante ainsi de suite....",femme
